TR,4,2:04,114,122,8,,
FD,4,1:55,114,122,8,Luguentz Dort,OKC
FL,4,1:55,114,122,8,P.J. Washington,DAL
TO,4,1:55,114,122,8,P.J. Washington,DAL
2MI,4,1:38,114,122,8,Jalen Williams,OKC
DR,4,1:36,114,122,8,Tim Hardaway Jr.,DAL
3MI,4,1:32,114,122,8,Tim Hardaway Jr.,DAL
DR,4,1:27,114,122,8,Shai Gilgeous-Alexander,OKC
2MA,4,1:20,114,124,10,Shai Gilgeous-Alexander,OKC
AS,4,1:10,117,124,7,Maxi Kleber,DAL
3MA,4,1:10,117,124,7,Kyrie Irving,DAL
3MI,4,0:49,117,124,7,Jalen Williams,OKC
OR,4,0:45,117,124,7,Cason Wallace,OKC
AS,4,0:45,117,126,9,Cason Wallace,OKC
2MA,4,0:45,117,126,9,Jalen Williams,OKC
TM,4,0:45,117,126,9,,
3MI,4,0:40,117,126,9,Kyrie Irving,DAL
DR,4,0:37,117,126,9,Chet Holmgren,OKC
3MI,4,0:19,117,126,9,Shai Gilgeous-Alexander,OKC
OT,4,0:18,117,126,9,Luguentz Dort,OKC
IN,4,0:18,117,126,9,Josh Giddey,OKC
TR,4,0:18,117,126,9,,
FD,4,0:18,117,126,9,Tim Hardaway Jr.,DAL
FL,4,0:18,117,126,9,Luguentz Dort,OKC
1MA,4,0:18,118,126,8,Tim Hardaway Jr.,DAL
1MA,4,0:18,119,126,7,Tim Hardaway Jr.,DAL
OT,4,0:00,119,126,7,Chet Holmgren,OKC
OT,4,0:00,119,126,7,Josh Giddey,OKC
OT,4,0:00,119,126,7,Shai Gilgeous-Alexander,OKC
OT,4,0:00,119,126,7,Jalen Williams,OKC
OT,4,0:00,119,126,7,Cason Wallace,OKC
OT,4,0:00,119,126,7,P.J. Washington,DAL
OT,4,0:00,119,126,7,Derrick Jones Jr.,DAL
OT,4,0:00,119,126,7,Kyrie Irving,DAL
OT,4,0:00,119,126,7,Maxi Kleber,DAL
OT,4,0:00,119,126,7,Tim Hardaway Jr.,DAL
EP,4,0:00,119,126,7,,
SP,1,12:00,0,0,0,,
IN,1,12:00,0,0,0,Chet Holmgren,OKC
IN,1,12:00,0,0,0,Josh Giddey,OKC
IN,1,12:00,0,0,0,Shai Gilgeous-Alexander,OKC
IN,1,12:00,0,0,0,Luguentz Dort,OKC
IN,1,12:00,0,0,0,Jalen Williams,OKC
IN,1,12:00,0,0,0,Tim Hardaway Jr.,DAL
IN,1,12:00,0,0,0,Jaden Hardy,DAL
IN,1,12:00,0,0,0,Olivier-Maxence Prosper,DAL
IN,1,12:00,0,0,0,Dwight Powell,DAL
IN,1,12:00,0,0,0,Josh Green,DAL
JM,1,12:00,0,0,0,Chet Holmgren,OKC
2MI,1,11:37,0,0,0,Tim Hardaway Jr.,DAL
DR,1,11:34,0,0,0,Chet Holmgren,OKC
JM,1,11:14,0,0,0,Chet Holmgren,OKC
3MI,1,11:13,0,0,0,Josh Giddey,OKC
DR,1,11:08,0,0,0,Jaden Hardy,DAL
2MI,1,11:00,0,0,0,Jaden Hardy,DAL
DR,1,10:57,0,0,0,Chet Holmgren,OKC
AS,1,10:48,0,2,2,Josh Giddey,OKC
2MA,1,10:48,0,2,2,Shai Gilgeous-Alexander,OKC
FD,1,10:36,0,2,2,Josh Green,DAL
FL,1,10:36,0,2,2,Shai Gilgeous-Alexander,OKC
TO,1,10:26,0,2,2,Olivier-Maxence Prosper,DAL
AS,1,10:10,0,4,4,Jalen Williams,OKC
2MA,1,10:10,0,4,4,Chet Holmgren,OKC
2MI,1,9:59,0,4,4,Tim Hardaway Jr.,DAL
TR,1,9:59,0,4,4,,
3MI,1,9:45,0,4,4,Shai Gilgeous-Alexander,OKC
OR,1,9:41,0,4,4,Josh Giddey,OKC
2MA,1,9:40,0,6,6,Josh Giddey,OKC
TO,1,9:23,0,6,6,Dwight Powell,DAL
2MA,1,9:10,0,8,8,Shai Gilgeous-Alexander,OKC
FD,1,9:10,0,8,8,Shai Gilgeous-Alexander,OKC
FL,1,9:10,0,8,8,Jaden Hardy,DAL
1MA,1,9:10,0,9,9,Shai Gilgeous-Alexander,OKC
3MI,1,8:59,0,9,9,Tim Hardaway Jr.,DAL
DR,1,8:57,0,9,9,Luguentz Dort,OKC
2MI,1,8:47,0,9,9,Chet Holmgren,OKC
2MA,1,8:44,0,11,11,Chet Holmgren,OKC
OR,1,8:44,0,11,11,Chet Holmgren,OKC
AS,1,8:30,3,11,8,Jaden Hardy,DAL
3MA,1,8:30,3,11,8,Olivier-Maxence Prosper,DAL
2MI,1,8:17,3,11,8,Jalen Williams,OKC
OR,1,8:14,3,11,8,Shai Gilgeous-Alexander,OKC
AS,1,8:11,3,13,10,Shai Gilgeous-Alexander,OKC
2MA,1,8:11,3,13,10,Luguentz Dort,OKC
BL,1,7:58,3,13,10,Chet Holmgren,OKC
2MI,1,7:58,3,13,10,Jaden Hardy,DAL
TR,1,7:58,3,13,10,,
2MI,1,7:45,3,13,10,Josh Green,DAL
DR,1,7:42,3,13,10,Josh Giddey,OKC
ST,1,7:33,3,13,10,Jaden Hardy,DAL
TO,1,7:33,3,13,10,Chet Holmgren,OKC
FD,1,7:28,3,13,10,Olivier-Maxence Prosper,DAL
FL,1,7:28,3,13,10,Luguentz Dort,OKC
1MA,1,7:28,4,13,9,Olivier-Maxence Prosper,DAL
1MI,1,7:28,4,13,9,Olivier-Maxence Prosper,DAL
TR,1,7:26,4,13,9,,
AS,1,7:08,4,15,11,Luguentz Dort,OKC
2MA,1,7:08,4,15,11,Chet Holmgren,OKC
OT,1,6:50,4,15,11,Jaden Hardy,DAL
OT,1,6:50,4,15,11,Dwight Powell,DAL
IN,1,6:50,4,15,11,Brandon Williams,DAL
IN,1,6:50,4,15,11,Markieff Morris,DAL
TO,1,6:50,4,15,11,Jaden Hardy,DAL
TM,1,6:50,4,15,11,,
2MA,1,6:39,4,17,13,Jalen Williams,OKC
AS,1,6:13,7,17,10,Tim Hardaway Jr.,DAL
3MA,1,6:13,7,17,10,Olivier-Maxence Prosper,DAL
3MI,1,6:02,7,17,10,Chet Holmgren,OKC
DR,1,6:00,7,17,10,Brandon Williams,DAL
2MA,1,5:54,9,17,8,Brandon Williams,DAL
AS,1,5:46,9,19,10,Josh Giddey,OKC
2MA,1,5:46,9,19,10,Chet Holmgren,OKC
OT,1,5:27,9,19,10,Shai Gilgeous-Alexander,OKC
IN,1,5:27,9,19,10,Gordon Hayward,OKC
AS,1,5:27,11,19,8,Markieff Morris,DAL
2MA,1,5:27,11,19,8,Olivier-Maxence Prosper,DAL
FD,1,5:27,11,19,8,Olivier-Maxence Prosper,DAL
FL,1,5:27,11,19,8,Chet Holmgren,OKC
1MI,1,5:27,11,19,8,Olivier-Maxence Prosper,DAL
TR,1,5:26,11,19,8,,
3MI,1,5:24,11,19,8,Tim Hardaway Jr.,DAL
DR,1,5:21,11,19,8,Chet Holmgren,OKC
OT,1,5:15,11,19,8,Chet Holmgren,OKC
IN,1,5:15,11,19,8,Jaylin Williams,OKC
2MI,1,5:15,11,19,8,Josh Giddey,OKC
TR,1,5:15,11,19,8,,
3MI,1,5:12,11,19,8,Luguentz Dort,OKC
DR,1,5:08,11,19,8,Olivier-Maxence Prosper,DAL
AS,1,5:03,14,19,5,Olivier-Maxence Prosper,DAL
3MA,1,5:03,14,19,5,Markieff Morris,DAL
3MI,1,4:45,14,19,5,Luguentz Dort,OKC
DR,1,4:42,14,19,5,Brandon Williams,DAL
2MI,1,4:39,14,19,5,Josh Green,DAL
DR,1,4:37,14,19,5,Gordon Hayward,OKC
AS,1,4:22,14,22,8,Luguentz Dort,OKC
3MA,1,4:22,14,22,8,Josh Giddey,OKC
3MI,1,4:10,14,22,8,Josh Green,DAL
OT,1,4:08,14,22,8,Luguentz Dort,OKC
IN,1,4:08,14,22,8,Cason Wallace,OKC
OT,1,4:08,14,22,8,Tim Hardaway Jr.,DAL
IN,1,4:08,14,22,8,Jaden Hardy,DAL
OT,1,4:08,14,22,8,Josh Green,DAL
IN,1,4:08,14,22,8,A.J. Lawson,DAL
TR,1,4:08,14,22,8,,
FD,1,3:57,14,22,8,Olivier-Maxence Prosper,DAL
FL,1,3:57,14,22,8,Gordon Hayward,OKC
TO,1,3:57,14,22,8,Gordon Hayward,OKC
2MA,1,3:48,16,22,6,Brandon Williams,DAL
3MI,1,3:30,16,22,6,Josh Giddey,OKC
DR,1,3:27,16,22,6,Markieff Morris,DAL
BL,1,3:21,16,22,6,Cason Wallace,OKC
2MI,1,3:21,16,22,6,Jaden Hardy,DAL
DR,1,3:19,16,22,6,Cason Wallace,OKC
3MI,1,3:14,16,22,6,Jalen Williams,OKC
DR,1,3:09,16,22,6,Brandon Williams,DAL
AS,1,3:04,18,22,4,Brandon Williams,DAL
2MA,1,3:04,18,22,4,A.J. Lawson,DAL
AS,1,2:50,18,25,7,Josh Giddey,OKC
3MA,1,2:50,18,25,7,Jaylin Williams,OKC
3MI,1,2:34,18,25,7,Markieff Morris,DAL
DR,1,2:30,18,25,7,Jaylin Williams,OKC
OT,1,2:26,18,25,7,Josh Giddey,OKC
IN,1,2:26,18,25,7,Isaiah Joe,OKC
AS,1,2:26,18,27,9,Josh Giddey,OKC
2MA,1,2:26,18,27,9,Jalen Williams,OKC
TM,1,2:26,18,27,9,,
2MI,1,2:14,18,27,9,Brandon Williams,DAL
DR,1,2:12,18,27,9,Jaylin Williams,OKC
3MI,1,2:04,18,27,9,Isaiah Joe,OKC
DR,1,2:00,18,27,9,Olivier-Maxence Prosper,DAL
FD,1,1:56,18,27,9,Olivier-Maxence Prosper,DAL
FL,1,1:56,18,27,9,Gordon Hayward,OKC
1MA,1,1:56,19,27,8,Olivier-Maxence Prosper,DAL
1MA,1,1:56,20,27,7,Olivier-Maxence Prosper,DAL
AS,1,1:43,20,29,9,Jalen Williams,OKC
2MA,1,1:43,20,29,9,Gordon Hayward,OKC
ST,1,1:33,20,29,9,Jaylin Williams,OKC
TO,1,1:33,20,29,9,Jaden Hardy,DAL
2MA,1,1:27,20,31,11,Jalen Williams,OKC
IN,1,1:25,20,31,11,Shai Gilgeous-Alexander,OKC
OT,1,1:25,20,31,11,Jalen Williams,OKC
OT,1,1:25,20,31,11,Olivier-Maxence Prosper,DAL
IN,1,1:25,20,31,11,Alex Fudge,DAL
TO,1,1:25,20,31,11,Markieff Morris,DAL
FD,1,1:25,20,31,11,Isaiah Joe,OKC
FL,1,1:25,20,31,11,Jaden Hardy,DAL
1MA,1,1:25,20,32,12,Shai Gilgeous-Alexander,OKC
2MA,1,1:12,20,34,14,Shai Gilgeous-Alexander,OKC
OT,1,0:57,20,34,14,Jaden Hardy,DAL
IN,1,0:57,20,34,14,Josh Green,DAL
FD,1,0:57,20,34,14,Isaiah Joe,OKC
FL,1,0:57,20,34,14,Jaden Hardy,DAL
TO,1,0:57,20,34,14,Jaden Hardy,DAL
AS,1,0:34,20,37,17,Gordon Hayward,OKC
3MA,1,0:34,20,37,17,Cason Wallace,OKC
OT,1,0:24,20,37,17,Jaylin Williams,OKC
IN,1,0:24,20,37,17,Mike Muscala,OKC
FD,1,0:24,20,37,17,Brandon Williams,DAL
FL,1,0:24,20,37,17,Cason Wallace,OKC
1MA,1,0:24,21,37,16,Brandon Williams,DAL
1MA,1,0:24,22,37,15,Brandon Williams,DAL
AS,1,0:03,22,39,17,Shai Gilgeous-Alexander,OKC
2MA,1,0:03,22,39,17,Cason Wallace,OKC
IN,1,0:01,22,39,17,Josh Giddey,OKC
IN,1,0:01,22,39,17,Jalen Williams,OKC
OT,1,0:01,22,39,17,Cason Wallace,OKC
OT,1,0:01,22,39,17,Mike Muscala,OKC
TO,1,0:01,22,39,17,A.J. Lawson,DAL
OT,1,0:00,22,39,17,Josh Giddey,OKC
OT,1,0:00,22,39,17,Shai Gilgeous-Alexander,OKC
OT,1,0:00,22,39,17,Jalen Williams,OKC
OT,1,0:00,22,39,17,Gordon Hayward,OKC
OT,1,0:00,22,39,17,Isaiah Joe,OKC
OT,1,0:00,22,39,17,Josh Green,DAL
OT,1,0:00,22,39,17,Brandon Williams,DAL
OT,1,0:00,22,39,17,Markieff Morris,DAL
OT,1,0:00,22,39,17,A.J. Lawson,DAL
OT,1,0:00,22,39,17,Alex Fudge,DAL
EP,1,0:00,22,39,17,,
SP,2,12:00,22,39,17,,
IN,2,12:00,22,39,17,Chet Holmgren,OKC
IN,2,12:00,22,39,17,Shai Gilgeous-Alexander,OKC
IN,2,12:00,22,39,17,Cason Wallace,OKC
IN,2,12:00,22,39,17,Isaiah Joe,OKC
IN,2,12:00,22,39,17,Aaron Wiggins,OKC
IN,2,12:00,22,39,17,Tim Hardaway Jr.,DAL
IN,2,12:00,22,39,17,Dwight Powell,DAL
IN,2,12:00,22,39,17,Josh Green,DAL
IN,2,12:00,22,39,17,Brandon Williams,DAL
IN,2,12:00,22,39,17,Alex Fudge,DAL
AS,2,11:47,22,41,19,Shai Gilgeous-Alexander,OKC
2MA,2,11:47,22,41,19,Cason Wallace,OKC
2MI,2,11:27,22,41,19,Brandon Williams,DAL
DR,2,11:24,22,41,19,Chet Holmgren,OKC
3MI,2,11:11,22,41,19,Shai Gilgeous-Alexander,OKC
OR,2,11:07,22,41,19,Cason Wallace,OKC
2MI,2,10:55,22,41,19,Cason Wallace,OKC
OR,2,10:55,22,41,19,Chet Holmgren,OKC
2MA,2,10:51,22,43,21,Chet Holmgren,OKC
FD,2,10:51,22,43,21,Chet Holmgren,OKC
FL,2,10:51,22,43,21,Dwight Powell,DAL
1MA,2,10:51,22,44,22,Chet Holmgren,OKC
VI,2,10:43,22,44,22,Chet Holmgren,OKC
3MI,2,10:38,22,44,22,Alex Fudge,DAL
TR,2,10:37,22,44,22,,
FD,2,10:37,22,44,22,Dwight Powell,DAL
FL,2,10:37,22,44,22,Aaron Wiggins,OKC
AS,2,10:34,25,44,19,Josh Green,DAL
3MA,2,10:34,25,44,19,Tim Hardaway Jr.,DAL
IN,2,10:17,25,44,19,Olivier-Maxence Prosper,DAL
OT,2,10:17,25,44,19,Alex Fudge,DAL
2MA,2,10:17,25,46,21,Shai Gilgeous-Alexander,OKC
FD,2,10:17,25,46,21,Shai Gilgeous-Alexander,OKC
FL,2,10:17,25,46,21,Dwight Powell,DAL
1MA,2,10:17,25,47,22,Shai Gilgeous-Alexander,OKC
3MI,2,10:07,25,47,22,Tim Hardaway Jr.,DAL
DR,2,10:03,25,47,22,Chet Holmgren,OKC
AS,2,9:57,25,49,24,Shai Gilgeous-Alexander,OKC
2MA,2,9:57,25,49,24,Chet Holmgren,OKC
3MI,2,9:42,25,49,24,Olivier-Maxence Prosper,DAL
DR,2,9:39,25,49,24,Chet Holmgren,OKC
2MA,2,9:30,25,51,26,Shai Gilgeous-Alexander,OKC
3MI,2,9:13,25,51,26,Brandon Williams,DAL
DR,2,9:10,25,51,26,Chet Holmgren,OKC
2MI,2,8:55,25,51,26,Shai Gilgeous-Alexander,OKC
OR,2,8:54,25,51,26,Isaiah Joe,OKC
AS,2,8:48,25,54,29,Isaiah Joe,OKC
3MA,2,8:48,25,54,29,Cason Wallace,OKC
2MI,2,8:28,25,54,29,Brandon Williams,DAL
DR,2,8:25,25,54,29,Isaiah Joe,OKC
3MI,2,8:23,25,54,29,Isaiah Joe,OKC
DR,2,8:20,25,54,29,Tim Hardaway Jr.,DAL
2MI,2,8:10,25,54,29,Olivier-Maxence Prosper,DAL
OR,2,8:06,25,54,29,Dwight Powell,DAL
3MI,2,8:05,25,54,29,Josh Green,DAL
DR,2,8:02,25,54,29,Aaron Wiggins,OKC
ST,2,7:54,25,54,29,Tim Hardaway Jr.,DAL
TO,2,7:54,25,54,29,Chet Holmgren,OKC
AS,2,7:47,27,54,27,Tim Hardaway Jr.,DAL
2MA,2,7:47,27,54,27,Brandon Williams,DAL
OT,2,7:27,27,54,27,Dwight Powell,DAL
OT,2,7:27,27,54,27,Brandon Williams,DAL
IN,2,7:27,27,54,27,Markieff Morris,DAL
IN,2,7:27,27,54,27,A.J. Lawson,DAL
TO,2,7:27,27,54,27,Isaiah Joe,OKC
2MA,2,7:14,29,54,25,A.J. Lawson,DAL
OT,2,7:13,29,54,25,Chet Holmgren,OKC
IN,2,7:13,29,54,25,Jaylin Williams,OKC
TM,2,7:13,29,54,25,,
AS,2,6:58,29,56,27,Shai Gilgeous-Alexander,OKC
2MA,2,6:58,29,56,27,Aaron Wiggins,OKC
AS,2,6:43,31,56,25,Markieff Morris,DAL
2MA,2,6:43,31,56,25,Josh Green,DAL
3MI,2,6:29,31,56,25,Shai Gilgeous-Alexander,OKC
TR,2,6:28,31,56,25,,
FD,2,6:28,31,56,25,Jaylin Williams,OKC
FL,2,6:28,31,56,25,Olivier-Maxence Prosper,DAL
AS,2,6:21,31,58,27,Shai Gilgeous-Alexander,OKC
2MA,2,6:21,31,58,27,Aaron Wiggins,OKC
2MI,2,6:06,31,58,27,Tim Hardaway Jr.,DAL
DR,2,6:03,31,58,27,Jaylin Williams,OKC
2MI,2,5:51,31,58,27,Shai Gilgeous-Alexander,OKC
OR,2,5:47,31,58,27,Aaron Wiggins,OKC
2MA,2,5:47,31,60,29,Aaron Wiggins,OKC
3MI,2,5:31,31,60,29,Olivier-Maxence Prosper,DAL
DR,2,5:27,31,60,29,Aaron Wiggins,OKC
AS,2,5:11,31,63,32,Jaylin Williams,OKC
3MA,2,5:11,31,63,32,Aaron Wiggins,OKC
3MI,2,4:57,31,63,32,A.J. Lawson,DAL
DR,2,4:53,31,63,32,Jaylin Williams,OKC
AS,2,4:43,31,65,34,Cason Wallace,OKC
2MA,2,4:43,31,65,34,Isaiah Joe,OKC
2MI,2,4:29,31,65,34,A.J. Lawson,DAL
DR,2,4:28,31,65,34,Jaylin Williams,OKC
3MI,2,4:25,31,65,34,Shai Gilgeous-Alexander,OKC
DR,2,4:21,31,65,34,Markieff Morris,DAL
ST,2,4:19,31,65,34,Isaiah Joe,OKC
TO,2,4:19,31,65,34,Markieff Morris,DAL
IN,2,4:15,31,65,34,Luguentz Dort,OKC
IN,2,4:15,31,65,34,Gordon Hayward,OKC
OT,2,4:15,31,65,34,Cason Wallace,OKC
OT,2,4:15,31,65,34,Isaiah Joe,OKC
OT,2,4:15,31,65,34,Tim Hardaway Jr.,DAL
OT,2,4:15,31,65,34,Josh Green,DAL
IN,2,4:15,31,65,34,Brandon Williams,DAL
IN,2,4:15,31,65,34,Alex Fudge,DAL
FD,2,4:15,31,65,34,Shai Gilgeous-Alexander,OKC
FL,2,4:15,31,65,34,Tim Hardaway Jr.,DAL
1MA,2,4:15,31,66,35,Shai Gilgeous-Alexander,OKC
1MA,2,4:15,31,67,36,Shai Gilgeous-Alexander,OKC
ST,2,4:07,31,67,36,Aaron Wiggins,OKC
TO,2,4:07,31,67,36,Brandon Williams,DAL
IN,2,4:03,31,67,36,Josh Giddey,OKC
OT,2,4:03,31,67,36,Shai Gilgeous-Alexander,OKC
IN,2,4:03,31,67,36,Tim Hardaway Jr.,DAL
OT,2,4:03,31,67,36,A.J. Lawson,DAL
2MI,2,4:03,31,67,36,Aaron Wiggins,OKC
TR,2,4:03,31,67,36,,
FD,2,4:03,31,67,36,Olivier-Maxence Prosper,DAL
FL,2,4:03,31,67,36,Jaylin Williams,OKC
2MI,2,3:50,31,67,36,Markieff Morris,DAL
DR,2,3:48,31,67,36,Josh Giddey,OKC
AS,2,3:37,31,70,39,Josh Giddey,OKC
3MA,2,3:37,31,70,39,Luguentz Dort,OKC
IN,2,3:26,31,70,39,Dwight Powell,DAL
OT,2,3:26,31,70,39,Markieff Morris,DAL
FD,2,3:26,31,70,39,Brandon Williams,DAL
FL,2,3:26,31,70,39,Josh Giddey,OKC
1MA,2,3:26,32,70,38,Brandon Williams,DAL
1MI,2,3:26,32,70,38,Brandon Williams,DAL
DR,2,3:24,32,70,38,Jaylin Williams,OKC
FD,2,3:14,32,70,38,Aaron Wiggins,OKC
FL,2,3:14,32,70,38,Tim Hardaway Jr.,DAL
1MA,2,3:14,32,71,39,Aaron Wiggins,OKC
1MA,2,3:14,32,72,40,Aaron Wiggins,OKC
2MI,2,3:00,32,72,40,Olivier-Maxence Prosper,DAL
OR,2,2:56,32,72,40,Alex Fudge,DAL
2MA,2,2:55,34,72,38,Alex Fudge,DAL
IN,2,2:39,34,72,38,Jalen Williams,OKC
OT,2,2:39,34,72,38,Aaron Wiggins,OKC
OT,2,2:39,34,72,38,Olivier-Maxence Prosper,DAL
IN,2,2:39,34,72,38,A.J. Lawson,DAL
FD,2,2:39,34,72,38,Gordon Hayward,OKC
FL,2,2:39,34,72,38,Brandon Williams,DAL
TM,2,2:39,34,72,38,,
1MA,2,2:39,34,73,39,Gordon Hayward,OKC
1MA,2,2:39,34,74,40,Gordon Hayward,OKC
3MI,2,2:27,34,74,40,Tim Hardaway Jr.,DAL
DR,2,2:23,34,74,40,Luguentz Dort,OKC
AS,2,2:09,34,76,42,Jalen Williams,OKC
2MA,2,2:09,34,76,42,Jaylin Williams,OKC
3MI,2,1:47,34,76,42,Tim Hardaway Jr.,DAL
TR,2,1:47,34,76,42,,
ST,2,1:38,34,76,42,Alex Fudge,DAL
TO,2,1:38,34,76,42,Josh Giddey,OKC
AS,2,1:34,36,76,40,Brandon Williams,DAL
2MA,2,1:34,36,76,40,A.J. Lawson,DAL
AS,2,1:21,36,79,43,Josh Giddey,OKC
3MA,2,1:21,36,79,43,Jalen Williams,OKC
AS,2,1:05,38,79,41,Brandon Williams,DAL
2MA,2,1:05,38,79,41,A.J. Lawson,DAL
3MI,2,0:49,38,79,41,Luguentz Dort,OKC
OR,2,0:46,38,79,41,Josh Giddey,OKC
2MA,2,0:46,38,81,43,Josh Giddey,OKC
FD,2,0:46,38,81,43,Josh Giddey,OKC
FL,2,0:46,38,81,43,A.J. Lawson,DAL
1MA,2,0:46,38,82,44,Josh Giddey,OKC
FD,2,0:41,38,82,44,Brandon Williams,DAL
FL,2,0:41,38,82,44,Jalen Williams,OKC
AS,2,0:31,41,82,41,Tim Hardaway Jr.,DAL
3MA,2,0:31,41,82,41,Alex Fudge,DAL
ST,2,0:24,41,82,41,Tim Hardaway Jr.,DAL
TO,2,0:24,41,82,41,Gordon Hayward,OKC
3MI,2,0:11,41,82,41,A.J. Lawson,DAL
DR,2,0:06,41,82,41,Jaylin Williams,OKC
OT,2,0:00,41,82,41,Josh Giddey,OKC
OT,2,0:00,41,82,41,Luguentz Dort,OKC
OT,2,0:00,41,82,41,Jalen Williams,OKC
OT,2,0:00,41,82,41,Gordon Hayward,OKC
OT,2,0:00,41,82,41,Jaylin Williams,OKC
OT,2,0:00,41,82,41,Tim Hardaway Jr.,DAL
OT,2,0:00,41,82,41,Dwight Powell,DAL
OT,2,0:00,41,82,41,Brandon Williams,DAL
OT,2,0:00,41,82,41,A.J. Lawson,DAL
OT,2,0:00,41,82,41,Alex Fudge,DAL
2MI,2,0:00,41,82,41,Luguentz Dort,OKC
TR,2,0:00,41,82,41,,
EP,2,0:00,41,82,41,,
SP,3,12:00,41,82,41,,
IN,3,12:00,41,82,41,Josh Giddey,OKC
IN,3,12:00,41,82,41,Gordon Hayward,OKC
IN,3,12:00,41,82,41,Cason Wallace,OKC
IN,3,12:00,41,82,41,Mike Muscala,OKC
IN,3,12:00,41,82,41,Kenrich Williams,OKC
IN,3,12:00,41,82,41,Jaden Hardy,DAL
IN,3,12:00,41,82,41,Olivier-Maxence Prosper,DAL
IN,3,12:00,41,82,41,Dwight Powell,DAL
IN,3,12:00,41,82,41,Josh Green,DAL
IN,3,12:00,41,82,41,Brandon Williams,DAL
3MI,3,11:45,41,82,41,Gordon Hayward,OKC
DR,3,11:41,41,82,41,Dwight Powell,DAL
TO,3,11:31,41,82,41,Brandon Williams,DAL
AS,3,11:22,41,84,43,Kenrich Williams,OKC
2MA,3,11:22,41,84,43,Gordon Hayward,OKC
FD,3,11:22,41,84,43,Gordon Hayward,OKC
FL,3,11:22,41,84,43,Jaden Hardy,DAL
1MI,3,11:22,41,84,43,Gordon Hayward,OKC
DR,3,11:18,41,84,43,Olivier-Maxence Prosper,DAL
3MI,3,11:06,41,84,43,Olivier-Maxence Prosper,DAL
DR,3,11:03,41,84,43,Gordon Hayward,OKC
FD,3,10:51,41,84,43,Jaden Hardy,DAL
FL,3,10:51,41,84,43,Josh Giddey,OKC
TO,3,10:51,41,84,43,Josh Giddey,OKC
3MI,3,10:38,41,84,43,Brandon Williams,DAL
OR,3,10:34,41,84,43,Olivier-Maxence Prosper,DAL
2MI,3,10:32,41,84,43,Olivier-Maxence Prosper,DAL
DR,3,10:30,41,84,43,Kenrich Williams,OKC
AS,3,10:27,41,86,45,Kenrich Williams,OKC
2MA,3,10:27,41,86,45,Cason Wallace,OKC
2MI,3,10:12,41,86,45,Josh Green,DAL
DR,3,10:09,41,86,45,Kenrich Williams,OKC
3MI,3,10:02,41,86,45,Josh Giddey,OKC
OR,3,9:59,41,86,45,Mike Muscala,OKC
2MI,3,9:54,41,86,45,Kenrich Williams,OKC
DR,3,9:51,41,86,45,Brandon Williams,DAL
2MI,3,9:46,41,86,45,Jaden Hardy,DAL
DR,3,9:42,41,86,45,Kenrich Williams,OKC
BL,3,9:38,41,86,45,Dwight Powell,DAL
2MI,3,9:38,41,86,45,Josh Giddey,OKC
DR,3,9:35,41,86,45,Josh Green,DAL
3MI,3,9:30,41,86,45,Olivier-Maxence Prosper,DAL
DR,3,9:26,41,86,45,Kenrich Williams,OKC
2MI,3,9:12,41,86,45,Kenrich Williams,OKC
OR,3,9:08,41,86,45,Mike Muscala,OKC
2MA,3,9:08,41,88,47,Mike Muscala,OKC
3MI,3,8:55,41,88,47,Jaden Hardy,DAL
DR,3,8:53,41,88,47,Josh Giddey,OKC
AS,3,8:42,41,90,49,Josh Giddey,OKC
2MA,3,8:42,41,90,49,Gordon Hayward,OKC
OT,3,8:25,41,90,49,Cason Wallace,OKC
IN,3,8:25,41,90,49,Aaron Wiggins,OKC
OT,3,8:25,41,90,49,Olivier-Maxence Prosper,DAL
IN,3,8:25,41,90,49,Alex Fudge,DAL
FD,3,8:25,41,90,49,Josh Green,DAL
FL,3,8:25,41,90,49,Mike Muscala,OKC
1MA,3,8:25,42,90,48,Josh Green,DAL
1MA,3,8:25,43,90,47,Josh Green,DAL
AS,3,8:10,43,92,49,Josh Giddey,OKC
2MA,3,8:10,43,92,49,Kenrich Williams,OKC
AS,3,7:49,45,92,47,Josh Green,DAL
2MA,3,7:49,45,92,47,Brandon Williams,DAL
OT,3,7:34,45,92,47,Brandon Williams,DAL
IN,3,7:34,45,92,47,A.J. Lawson,DAL
3MI,3,7:30,45,92,47,Mike Muscala,OKC
DR,3,7:27,45,92,47,A.J. Lawson,DAL
3MI,3,7:19,45,92,47,Dwight Powell,DAL
DR,3,7:16,45,92,47,Josh Giddey,OKC
OT,3,7:03,45,92,47,Dwight Powell,DAL
IN,3,7:03,45,92,47,Markieff Morris,DAL
TO,3,7:03,45,92,47,Josh Giddey,OKC
2MA,3,6:52,47,92,45,Jaden Hardy,DAL
2MI,3,6:26,47,92,45,Aaron Wiggins,OKC
DR,3,6:21,47,92,45,Jaden Hardy,DAL
OT,3,6:08,47,92,45,Josh Giddey,OKC
OT,3,6:08,47,92,45,Mike Muscala,OKC
IN,3,6:08,47,92,45,Ousmane Dieng,OKC
IN,3,6:08,47,92,45,Bismack Biyombo,OKC
VI,3,6:08,47,92,45,Mike Muscala,OKC
TM,3,6:08,47,92,45,,
ST,3,6:03,47,92,45,Ousmane Dieng,OKC
TO,3,6:03,47,92,45,Josh Green,DAL
FD,3,5:59,47,92,45,Josh Green,DAL
FL,3,5:59,47,92,45,Ousmane Dieng,OKC
